deltat,AcX,AcY,AcZ,GyX,GyY,GyZ,
23,-5872,6468,-4588,-4016,12347,4594,
23,2616,148,-3372,-4000,24551,17105,
23,1016,-5724,-2168,-4016,7091,32767,
22,-6476,-5608,3620,-4000,2734,32767,
26,-22660,-7096,7840,-4048,-1499,32767,
23,-29484,-9116,8476,-3984,8685,32767,
22,-23372,-13344,15248,-4016,22964,32767,
24,-20628,-16660,20268,-4000,16778,32767,
22,-24172,-16464,23344,-4016,11209,32767,
23,-29876,-14376,24040,-4016,5619,26227,
22,-21712,-13960,27984,-3968,8715,12557,
23,-17012,-12900,30828,-4000,10256,-12515,
22,-24068,-9320,21244,-3984,5368,-31585,
24,-26364,-6720,15640,-3984,8166,-32768,
22,-23404,-5656,13120,-4000,5732,-32768,
24,-25660,-3872,4840,-4032,6478,-32768,
25,-22576,-3924,-588,-4000,11020,-32768,
24,-10952,-5928,-1904,-4032,11351,-32768,
23,-636,-7292,-452,-4032,6830,-30665,
22,-5260,-5204,-6576,-4000,-1265,-24789,
23,-4908,-4664,-7848,-4016,3023,-2417,
22,364,-6680,-4056,-3984,8986,2859,
23,1808,-7680,-4200,-3984,9901,16228,
22,-492,-7724,-4264,-4016,84,32767,
23,-15052,-5836,-1816,-3984,-10529,32767,
23,-20140,-6360,2720,-4016,-357,32767,
23,-21112,-8024,8548,-4000,14231,32767,
22,-23352,-8120,11948,-4000,11641,32767,
23,-26552,-8344,14852,-4016,8879,32767,
25,-23084,-8500,20260,-4032,12363,32767,
23,-20744,-8332,25680,-3984,12739,27743,
24,-25736,-6660,22220,-4048,8410,15318,
22,-24052,-6248,21988,-4016,9757,7510,
23,-15464,-5216,26964,-4000,7151,-7226,
23,-18932,-2804,21552,-4000,703,-30671,
23,-27264,464,9372,-4016,11053,-32768,
22,-16260,-644,11000,-4000,14442,-28150,
23,-6476,-644,9340,-4032,5625,-27460,
23,-2844,-508,5880,-3984,3086,-21461,
23,-4820,4,4484,-4000,5908,-18996,
22,-5500,-1080,128,-4016,18628,-10332,
23,-5304,-3504,1516,-4016,16893,7949,
26,-6752,-6420,4852,-4000,6620,24117,
23,-12880,-7992,8212,-4032,3902,32767,
23,-16304,-9404,11296,-4000,8704,32767,
24,-13852,-11664,17144,-4016,18546,32767,
23,-10132,-12664,22708,-4016,15891,23531,
23,-10872,-12284,25280,-4000,10822,14576,
23,-17772,-9004,23300,-4000,5438,2784,
22,-20400,-7648,24440,-4000,574,-9507,
24,-17584,-7408,21528,-4000,8263,-23979,
22,-20400,-7152,17496,-4016,7920,-32768,
24,-23860,-6788,8940,-4000,-2811,-32768,
22,-19384,-8108,5664,-4016,-5493,-32768,
36,-22392,-9120,-3640,-4000,6621,-32768,
24,-9568,-15924,72,-4016,22689,-32768,
22,-3748,-19920,-2296,-4000,11694,-32768,
23,-10080,-21284,-13328,-4032,-1741,-14571,
22,-2676,-22228,-11436,-4048,-4233,13638,
24,-11456,-17768,-9216,-4032,-25656,32767,
22,-23144,-11976,-6956,-4000,-17809,32767,
23,-29664,-7744,3056,-4016,-5912,32767,
24,-32768,-3268,3016,-4000,-755,32767,
22,-32768,-704,9888,-3984,5454,32767,
24,-32768,-5760,18068,-4000,20123,32767,
22,-32768,-1188,28516,-4016,29520,32767,
27,-32768,-628,32767,-4016,3964,32767,
22,-23088,708,32767,-4016,22101,9078,
23,-31572,5248,32767,-4032,8035,-26893,
23,-32744,10180,26100,-4032,9071,-32768,
23,-24552,9884,28076,-4000,13963,-32768,
22,-32768,11900,6404,-4016,18848,-32768,
24,-29388,7216,2824,-3984,22028,-32768,
23,-32768,5028,-1180,-4000,-8676,-32768,
22,-32768,736,-2708,-4000,-15013,-14234,
25,-32768,-5376,8432,-4016,11369,-27078,
22,-32768,-12600,-396,-4000,1663,-11364,
23,-28600,-22460,1072,-4016,1424,6538,
23,-26936,-29372,9528,-4000,3422,3106,
26,-30028,-32768,13264,-4000,10864,-8017,
22,-22096,-32768,14432,-4016,20016,-15484,
24,-2516,-32768,15688,-4000,8037,-14260,
22,-16756,-32768,9620,-4000,-28393,-24847,
23,-32768,-25516,-1356,-4032,-32768,-6911,
24,-29936,-17564,-1420,-3984,-18992,-1575,
22,-20128,-11448,-64,-4016,-16986,16930,
23,-32768,-4584,1992,-4032,-27718,32767,
22,-32768,-312,-748,-4016,-11729,32767,
24,-29024,-2120,11004,-4016,24014,32767,
22,-20072,-5036,17812,-4016,21449,24858,
23,-25192,-3540,13816,-4000,27134,23045,
26,-32128,-2784,16124,-4000,-13493,31278,
23,-28944,2396,15876,-4000,-3284,30460,
22,-22376,4300,26464,-4016,358,21540,
24,-18156,5652,25708,-4032,-12408,-3308,
22,-25716,12900,17832,-3968,3092,-20823,
23,-22076,16908,16552,-4000,6220,-22392,
23,-13080,16752,15052,-4016,1604,-20452,
23,-9816,16064,17140,-4048,5769,-28683,
23,-20076,14716,9216,-4032,22652,-32768,
22,-16064,5376,260,-4032,24183,-13800,
24,-15068,-1972,3872,-4016,-2694,-2779,
22,-32768,-3404,14080,-4048,-32768,-14022,
26,-32768,-12360,-7308,-4032,32767,-24965,
22,-32768,-21960,-2292,-4000,32767,-689,
25,-20432,-32768,12448,-4016,21074,25630,
22,-21516,-32768,19304,-4032,7094,25025,
23,-17732,-32768,23800,-4016,5257,14377,
23,-10476,-32768,25888,-4032,357,-6012,
22,-21312,-30180,17528,-3968,-15419,-17192,
24,-28292,-22240,7052,-4000,-18100,-7888,
22,-30668,-14812,10588,-4000,-22254,-7064,
23,-32768,-6764,7936,-4048,-3636,-17390,
22,-32768,-2232,4580,-4000,-4328,-11374,
23,-32768,1100,2316,-4032,11349,9318,
25,-4208,-140,14768,-4048,15560,8985,
23,-15088,3140,9072,-4016,-12835,526,
23,-21784,10464,7672,-4016,-5836,21951,
23,-7888,10532,21044,-4016,-15646,24764,
22,-9192,13432,21236,-4000,-16565,6782,
23,-14228,14376,17424,-4000,3904,-5490,
23,-5532,9508,18676,-4016,-1252,-6650,
22,-12528,9288,14524,-4016,-7343,-21055,
24,-16288,7568,11588,-3968,1397,-18484,
22,-20124,3916,7896,-4000,-1645,-14357,
23,-23964,680,8232,-4032,-6464,-14058,
22,-26112,-2960,6772,-4016,15926,-19864,
23,-22972,-6840,6104,-3984,6117,-12121,
25,-23600,-9236,5800,-4032,-7198,9753,
23,-15484,-12068,13212,-4016,-59,13220,
23,-19972,-11896,16460,-4016,3920,-5605,
23,-24316,-16824,11732,-4032,2388,-1733,
22,-15896,-19964,15840,-4032,3690,2508,
24,-12520,-21524,14948,-4016,10279,-11676,
23,-15796,-23132,13424,-4016,1015,-5638,
24,-14988,-22176,13112,-4048,-8126,-4760,
23,-17016,-18988,11704,-3984,-7158,-16630,
22,-19472,-17288,6060,-4016,-5002,-24826,
23,-18168,-15124,496,-4032,-2893,-16013,
23,-8012,-14000,5728,-4032,-4734,-7376,
26,-16396,-11792,-1112,-4032,-7439,-5241,
22,-15300,-11508,1388,-4016,-1750,8926,
24,-21352,-8532,3256,-4016,-8169,17294,
22,-30880,-5864,-1964,-4032,-11628,32767,
23,-20056,-5524,11488,-4000,9990,32767,
22,-24560,-4632,14600,-4048,3530,32767,
24,-32768,-1176,9512,-3984,-10196,32767,
23,-32768,-716,19252,-4000,5552,32767,
22,-23960,-572,32767,-4000,-15613,32767,
24,-11844,2512,32767,-4000,17993,4857,
22,-27668,4740,28336,-3984,13127,-29986,
23,-32768,11960,13100,-4016,-8860,-25591,
26,-13856,9172,26684,-3984,1607,-32768,
23,-23844,11224,14612,-4000,11189,-32768,
22,-28508,12492,2896,-4000,25539,-32768,
23,-15920,7612,-3268,-3984,22765,-32768,
23,-6904,2880,3744,-4016,1611,-30287,
23,-15560,100,1396,-4000,10802,-28648,
23,-17212,-3216,-1008,-4000,19483,-19489,
22,-24544,-8992,-3340,-4016,16188,-4250,
24,-25740,-16956,568,-4000,32767,9092,
22,-24040,-25952,2600,-4000,32767,16660,
23,-17992,-31728,11396,-4016,26763,32767,
23,-16724,-32768,18440,-4000,9052,32767,
23,-23188,-30080,18608,-4000,5914,24037,
26,-31428,-25116,15100,-4000,-2829,8950,
24,-25916,-19392,15964,-4000,-6539,4007,
22,-21296,-14700,16544,-4000,-1439,-12321,
23,-32520,-10984,9048,-4048,-3414,-20043,
24,-32708,-7780,2940,-3984,-3860,-2779,
22,-29464,-4288,6596,-4000,-8971,3088,
23,-30808,-364,2888,-4016,5549,6151,
22,-17636,-3220,12392,-4000,10984,23091,
24,-16168,-4388,9184,-4032,3686,23807,
22,-32484,1792,9508,-4016,-8249,32767,
23,-29364,2000,15692,-4016,-19254,32767,
22,-20256,4876,27684,-4000,-3392,32767,
27,-21276,7992,30452,-4000,1981,7844,
22,-32768,13300,18408,-4016,-2771,1678,
23,-25668,15476,25296,-3984,-7824,-929,
23,-7236,12848,32767,-4032,3557,-25736,
25,-27896,14968,20972,-4016,32767,-32768,
23,-32768,14396,608,-4016,23302,-32768,
22,-18432,5300,4460,-4000,17671,-32768,
24,-24956,1112,7476,-4032,-1718,-32768,
22,-32768,-844,-5032,-4032,14846,-29226,
23,-32768,-6584,-52,-4016,21074,-25616,
22,-32768,-16856,-6672,-4000,32767,-7934,
24,-32768,-28548,4048,-4032,32767,6594,
25,-32768,-32768,10196,-4032,32767,32312,
23,-23400,-32768,24344,-4032,23801,32767,
23,-17064,-32768,30444,-4048,11829,14127,
23,-24412,-32768,23048,-4016,-689,-9120,
23,-32620,-28996,16576,-4000,-9251,-13541,
23,-32768,-19816,9148,-4032,-13121,-10220,
24,-32768,-8496,3764,-4032,-9622,-1657,
23,-32768,-3644,4564,-4016,-6273,7210,
23,-32768,1108,4696,-4000,12104,12632,
22,-32768,4076,7564,-4032,1137,24063,
23,-29612,4852,11064,-4016,1491,32478,
23,-20976,8216,21672,-4016,-13054,28679,
23,-31648,10572,13044,-4000,-4719,19617,
25,-25696,10484,20384,-4048,-8984,32767,
23,-13964,8068,28928,-4000,-15456,23297,
23,-7412,6536,31152,-4032,-2935,-2027,
23,-8692,6928,28916,-4016,3269,-27782,
23,-17760,7128,19260,-4048,14187,-32768,
22,-31152,9440,4984,-4032,8814,-32768,
23,-14932,2320,6256,-4032,14675,-32768,
22,-18468,-1296,5840,-4000,12140,-32768,
23,-23352,-3612,-3312,-4000,14387,-32768,
23,-27100,-6520,-1032,-4016,16737,-22892,
23,-18792,-10872,2364,-4000,5526,7521,
22,-16592,-16828,4248,-4000,12481,479,
26,-22500,-21736,4780,-4016,13053,8321,
22,-14156,-25164,10652,-4016,15401,15487,
23,-9220,-26232,17636,-3984,6652,13288,
22,-9428,-24892,18180,-4032,-742,9613,
23,-12532,-21476,18044,-4032,-2181,7001,
24,-14336,-16596,16904,-4000,-5768,3168,
22,-15896,-12236,14716,-4016,-7126,151,
23,-19072,-7976,11512,-4016,-6709,-1162,
22,-20008,-3404,10040,-4032,1138,-535,
23,-15516,-1980,11168,-4000,675,58,
22,-12144,-224,9896,-4000,1674,-5121,
25,-11556,1552,11316,-4000,-775,-5243,
22,-2776,3296,13028,-4000,-685,-6980,
26,-11508,6164,8080,-4032,4418,-16391,
22,-6988,4384,9112,-4032,12808,-10225,
24,-10636,3040,5464,-4016,4915,-7109,
23,-8100,-704,5788,-4016,6430,4413,
22,-11120,-3700,10636,-4032,2352,4035,
23,-19276,-5144,6032,-4016,-2324,8668,
23,-18176,-8384,10100,-4016,4716,15720,
23,-12584,-11360,14264,-4016,-7505,14992,
22,-10752,-11300,15984,-4032,-4951,4934,
24,-10688,-13212,15520,-4000,4804,-5516,
22,-15664,-13432,10872,-4016,-3970,-6301,
23,-13312,-13244,10516,-4016,-1833,-4641,
25,-11924,-12280,10992,-4016,-3489,-9082,
24,-11140,-10096,7964,-3984,-6994,-6073,
22,-9224,-7836,9880,-3968,-6609,-5853,
23,-12436,-4668,7164,-4000,-7103,-7892,
24,-9988,-3428,6152,-4048,634,-3990,
22,-3556,-3604,9592,-4000,437,-5766,
23,-5356,-1944,6212,-4032,-862,-4951,
22,-6524,-1148,5284,-4016,2428,2921,
24,-3268,-2116,8472,-4032,-340,10261,
22,-5788,-1756,9524,-4000,-4751,12247,
23,-8324,-1872,9648,-4048,-2554,15391,
22,-6924,-3596,12464,-4048,2415,15033,
24,-7008,-5020,14648,-4000,1862,12611,
25,-9372,-6496,14992,-4032,1833,9565,
23,-11896,-7708,15096,-4000,1527,7139,
24,-13052,-9284,15524,-4016,2097,5661,
23,-11324,-10500,16848,-3984,4445,3469,
23,-13144,-11192,16752,-4016,-965,-1931,
23,-13836,-11368,14724,-4016,-206,-2879,
23,-12080,-11796,16476,-3968,-32,-5872,
22,-11324,-11616,14044,-4016,-1002,-8053,
24,-9620,-10708,14480,-4016,-3029,-7465,
22,-12404,-8540,12224,-4000,-5066,-10215,
23,-11896,-7528,10632,-4000,-2021,-5041,
22,-13276,-6116,9468,-3984,-2953,-5057,
27,-13276,-5160,9024,-4000,-1013,3335,
22,-9136,-5436,13408,-4000,-1962,4349,
23,-10336,-4580,13456,-4016,-4013,-585,
23,-13020,-3756,11508,-4000,-1240,-2311,
23,-10176,-3920,12688,-4032,-1254,-2931,
23,-8120,-3904,12560,-4016,-3822,-6195,
22,-10124,-2824,10636,-4016,-3317,-10396,
23,-8704,-2960,9352,-4032,654,-10562,
23,-7096,-3356,8828,-4048,490,-10498,
23,-6708,-3668,6544,-4000,705,-7995,
22,-5816,-4792,7184,-4016,2237,-4613,
23,-4120,-5560,7360,-3984,1575,-1328,
23,-3544,-6560,7564,-4032,1505,-148,
26,-4704,-6984,7364,-4016,218,5456,
22,-5308,-7444,8844,-4016,662,6889,
23,-8652,-7324,8260,-4000,816,8691,
24,-8760,-8100,9480,-4016,1465,12489,
22,-8624,-8776,12936,-4016,55,11085,
23,-11784,-9040,11728,-3968,-481,10272,
22,-12308,-9768,12132,-4032,2781,13801,
24,-12992,-10324,14680,-4032,-485,15395,
23,-16196,-9944,14656,-4000,-1294,13288,
24,-15660,-10088,16888,-4032,4663,9570,
22,-14316,-10944,18476,-4000,4956,2098,
23,-20300,-10180,15336,-3984,1023,-1948,
23,-18896,-10052,15072,-4016,625,4008,
26,-14816,-10240,16812,-4016,-1056,-2319,
23,-17660,-8500,14972,-4000,-1485,-8048,
23,-17372,-7692,13676,-4000,1342,-11554,
23,-15592,-7084,12764,-4016,-440,-14734,
22,-14032,-6084,8528,-4016,2345,-12656,
23,-10472,-5804,9972,-4000,3855,-10601,
23,-6332,-5368,10716,-4000,796,-8317,
23,-9564,-3568,8960,-3984,-5093,-11262,
22,-11308,-2372,7328,-4000,3055,-10812,
23,-7224,-3012,8108,-4000,2985,-8154,
23,-5776,-3008,6756,-4000,-3150,-5183,
23,-4984,-2872,6852,-4016,34,-948,
22,-4104,-3088,9136,-4000,-318,-1492,
26,-8004,-3120,5860,-4016,-406,1839,
23,-5776,-4460,7924,-4048,-359,8729,
23,-5800,-5544,9636,-4016,-1200,7418,
23,-8280,-6456,9860,-4016,268,9084,
22,-10288,-7548,10700,-4016,2989,9057,
25,-13176,-8564,10404,-3984,2168,11844,
22,-10136,-9820,15852,-4000,-616,15116,
23,-6664,-10836,18144,-4032,2011,7257,
22,-7448,-11292,17560,-4048,5537,-441,
23,-10352,-11084,16000,-4016,3400,-4233,
23,-15216,-9424,13160,-4016,-2000,-172,
23,-11160,-8804,15460,-4000,-1479,2541,
23,-11024,-7920,15524,-4016,-561,-4934,
26,-14580,-5972,12596,-4016,-3259,-2071,
24,-14260,-4528,13448,-3984,-4372,-339,
22,-9880,-4432,14688,-4016,-1259,102,
23,-9436,-4160,14216,-4016,-67,-4182,
22,-8436,-4156,14140,-4016,-776,-3848,
23,-11712,-3248,12076,-4032,-2013,-7179,
22,-13860,-2728,10752,-4032,-4515,-3623,
23,-8112,-4392,12796,-4016,-816,-4553,
23,-6404,-5404,11512,-4016,1971,-10797,
23,-7852,-5896,9356,-4016,2257,-9375,
22,-6268,-6744,8804,-4000,1817,-6651,
23,-7256,-7256,8628,-4000,-936,-5180,
26,-8928,-7552,7276,-4032,-2963,1198,
22,-5356,-8312,10156,-4000,-3151,3704,
24,-6352,-8556,11068,-4000,-3752,553,
22,-9972,-8264,8940,-4016,-3462,1617,
23,-9276,-8492,9096,-4032,1203,4317,
22,-8048,-9144,11140,-4032,-194,5636,
24,-6512,-9424,12128,-4016,1248,6446,
22,-9168,-8736,13128,-4016,-1019,3398,
23,-11788,-8160,12676,-4016,519,2149,
23,-16384,-7444,11256,-4032,499,3240,
23,-10900,-8404,12432,-4000,3335,8746,
22,-7140,-8944,17104,-4016,-1576,4441,
23,-15212,-6360,12868,-4016,-2081,-3179,
27,-14464,-6328,10684,-4016,8319,-925,
22,-9668,-7412,14860,-4032,3564,-3054,
23,-9744,-7108,12080,-4032,275,-2829,
23,-7488,-7104,13552,-4016,-23,-2105,
24,-9668,-6392,11724,-4000,-2499,-7073,
22,-11780,-6164,9004,-4000,1026,-6025,
24,-7084,-7292,10744,-4000,1492,-3963,
22,-5356,-7892,9468,-4000,911,-6871,
23,-6864,-7504,6796,-4016,2926,-4974,
23,-5656,-7648,9084,-4016,618,-981,
23,-10104,-6680,7348,-4032,-3922,1231,
22,-7956,-6780,8116,-4016,-3387,11810,
23,-4264,-7388,11976,-4000,-3435,7758,
27,-8968,-6556,10304,-4032,3301,2290,
22,-7316,-7444,11052,-4016,4686,6793,
23,-9668,-6856,11408,-4016,-2411,7504,
22,-13940,-5376,11296,-4000,-3262,13508,
24,-12324,-5304,15940,-4000,-3137,10454,
22,-12552,-5152,14204,-3984,5209,2964,
23,-14208,-5128,17220,-4048,117,3865,
23,-18060,-4704,10264,-4000,-1443,5149,
23,-18732,-4776,14092,-3984,3174,4236,
22,-12196,-6612,17364,-3984,5748,1803,
23,-10920,-8300,16076,-4000,1139,-5623,
24,-17884,-7348,10492,-4048,-1901,-5915,
22,-14348,-8012,12928,-4016,-1618,45,
26,-11276,-8452,14192,-4032,-4113,-6788,
22,-9952,-8320,13144,-4000,1131,-9796,
24,-6228,-8996,13984,-4016,677,-12468,
22,-7332,-8052,9524,-4032,-927,-15305,
23,-10864,-6692,8164,-4016,-6876,-9089,
22,-5092,-6756,8316,-4032,-6760,-3898,
24,-6896,-5528,9456,-4000,-4592,-11962,
22,-9312,-4712,5648,-4016,236,-9090,
24,-4732,-5620,8132,-4000,15,-5560,
23,-5552,-5188,6048,-4032,86,-4673,
23,-6156,-5684,6100,-3984,3219,1563,
23,-4608,-6716,8320,-4000,2913,4638,
22,-8592,-6952,8372,-4000,3048,7356,
27,-15812,-6840,8324,-4016,227,14711,
22,-16276,-7616,9300,-4016,237,21283,
23,-10020,-9964,15600,-4032,5235,17636,
22,-10672,-10200,17008,-4016,3377,12674,
24,-14712,-9256,15336,-4016,1422,10532,
22,-15960,-9204,16412,-4048,218,9617,
23,-14908,-8472,16300,-4000,775,4712,
23,-14604,-7588,17288,-4048,-1386,452,
23,-13244,-6620,16480,-4016,-2921,-4996,
22,-13488,-5552,15888,-3984,-2815,-11961,
23,-11088,-5336,13372,-4032,2739,-17790,
24,-7992,-5732,11720,-4032,2586,-20956,
22,-8024,-4892,7760,-4048,-2185,-19691,
26,-6516,-4152,8096,-4048,-4032,-14041,
23,-5000,-4168,5044,-3984,-2577,-12852,
23,-5544,-3812,4504,-4000,-713,-8005,
22,-4408,-4344,5384,-4016,-2927,-497,
23,-7568,-4420,5828,-4016,-4211,2288,
23,-8016,-5708,4516,-4032,6502,5698,
23,-7296,-8032,7364,-4016,7711,8928,
22,-11000,-8548,7432,-4016,97,17729,
23,-15016,-8732,9436,-4032,-3587,27778,
24,-14800,-8864,13656,-3984,315,27001,
22,-12792,-9580,18708,-4048,987,23358,
23,-22652,-7288,15588,-3984,-2282,12986,
27,-23228,-7592,18312,-4016,1252,13238,
23,-15680,-8748,20800,-3984,1296,6965,
22,-15204,-8304,21580,-3984,-2709,-2242,
23,-18776,-6568,17484,-4032,-3731,-8135,
22,-16172,-6124,17992,-4000,-4057,-12461,
24,-14376,-5636,16584,-4016,-4471,-23717,
22,-15124,-5104,11624,-4016,2139,-32249,
23,-11636,-5980,9296,-4000,8166,-32768,
22,-9992,-6440,6052,-4032,2787,-32768,
23,-6416,-6484,1920,-4032,5744,-32768,
23,3320,-7944,1520,-4032,1078,-22985,
22,3844,-6164,2152,-4016,-9501,-18859,
23,-6748,-2076,-3736,-4064,-9813,-10299,
25,-372,-2688,-220,-4032,2943,3935,
24,-1440,-2156,-608,-4000,-5561,14206,
22,-5912,-2720,1676,-4016,-433,24242,
23,-7768,-5020,6868,-4016,2041,32290,
22,-12884,-6336,6944,-4000,5343,32767,
23,-20616,-7544,10844,-4000,5407,32767,
22,-25884,-8660,13904,-4032,718,32767,
23,-20972,-11144,20292,-4016,8908,32767,
23,-19836,-12052,24560,-4048,6485,28483,
23,-23528,-11208,23804,-4000,4238,15227,
23,-24920,-10720,23752,-4000,1897,8561,
22,-17316,-10428,26936,-3984,-98,-2697,
23,-18524,-8628,22812,-4016,-4432,-18874,
25,-17836,-6580,18116,-4000,-1900,-27788,
24,-17308,-5164,14616,-4000,-506,-32768,
22,-15052,-4536,11224,-4016,-711,-32768,
23,-13264,-3600,5460,-4016,2739,-32768,
26,-9032,-2784,1888,-4000,-1331,-32768,
23,-4804,-2376,352,-4000,-1094,-26556,
22,-1532,-2188,-292,-4000,-3637,-20059,
24,-1048,-1580,-2484,-4016,-6644,-8331,
23,288,-2212,-480,-4016,-5552,2426,
22,-912,-3148,912,-4016,-3794,9177,
23,-3292,-4448,1676,-4032,3305,14364,
23,-6572,-5948,2776,-4000,6090,21936,
26,-13644,-7188,6152,-4048,-447,32767,
22,-17692,-8168,9028,-4016,1859,32767,
23,-17736,-9668,15996,-4000,6538,32767,
23,-15820,-11348,20884,-4000,6589,32249,
23,-19668,-10596,19688,-4032,11528,14487,
22,-22028,-10480,21324,-4016,4847,13268,
24,-13768,-11460,24092,-4016,2785,8007,
22,-16888,-9432,24092,-4032,-4322,-2639,
23,-23144,-6076,17804,-4000,-4497,-7825,
24,-18360,-5300,18408,-4032,829,-12807,
22,-12396,-4288,18488,-4000,-3338,-25157,
23,-14004,-2504,13140,-4016,-2222,-32768,
22,-10224,-2100,9736,-3984,7255,-32768,
22,-9448,-1624,6900,-4016,2074,-32768,
22,-10104,-648,272,-4016,616,-27239,
23,-1892,-1980,2648,-4000,-1637,-11862,
22,-2280,-1556,4892,-4000,-6530,-10699,
24,-8588,-932,508,-4032,-1486,-3692,
22,-7116,-3276,1372,-4016,3879,5444,
23,-7152,-5696,3944,-4000,-85,12795,
22,-9860,-7416,4904,-3984,-1434,23462,
24,-11220,-9148,9592,-4016,3326,25383,
23,-15824,-11312,11560,-4032,3953,26184,
24,-20992,-11968,12136,-4000,7349,26493,
23,-22196,-13076,16384,-4000,4892,25781,
25,-16544,-13784,23128,-4032,4693,17495,
23,-15444,-13132,22536,-4016,4226,5178,
23,-20312,-10608,17960,-4016,1500,-4404,
23,-16956,-8892,18732,-3968,1728,-2702,
22,-13256,-7292,19296,-4016,383,-12459,
23,-15416,-4748,14396,-4016,-3896,-16011,
23,-15208,-2544,12024,-4000,-1125,-17189,
23,-10948,-1560,12268,-4000,-2787,-18783,
22,-7236,-388,10104,-4016,3158,-23425,
23,-2740,-960,8824,-4032,7956,-25673,
24,-3072,-288,6064,-3984,233,-23361,
22,-6252,1804,1760,-4016,-8393,-11698,
23,-4076,1080,3396,-4000,371,-5345,
25,-3256,-1072,3800,-4016,2968,-3300,
24,-5260,-3080,2988,-4016,2216,6534,
22,-6512,-5568,4612,-4032,2215,13644,
23,-10924,-7200,6956,-4016,-174,17722,
23,-12840,-8408,8044,-4016,733,27095,
23,-15900,-9736,11688,-4000,-862,26894,
22,-20640,-10620,14416,-4032,-1019,26254,
23,-19388,-11508,17500,-4016,1262,25321,
23,-12880,-13396,21948,-4016,2974,17152,
23,-21780,-10684,19332,-3984,224,-41,
23,-21772,-9428,18208,-4032,1544,3123,
23,-9836,-10140,23400,-4016,2418,-3000,
23,-12412,-7268,19500,-4016,-6442,-16001,
25,-18632,-3460,12548,-3984,378,-15961,
25,-13136,-2244,14308,-4000,-11023,-14940,
22,-11824,-164,10492,-4016,-1487,-22675,
23,-8208,-308,10284,-4016,4403,-20247,
23,-6212,-592,7548,-4000,146,-22707,
23,-6804,-904,4696,-4032,4157,-18421,
22,-4596,-2120,4492,-4016,2803,-9473,
23,-5524,-3260,3388,-4000,-5449,-1106,
24,-4868,-4296,5544,-4016,-169,5053,
22,-6324,-5520,7808,-4016,-1178,3632,
23,-9100,-6456,6156,-4064,1686,3202,
22,-9588,-7836,7060,-4016,6894,4703,
27,-9608,-9440,8696,-4032,3166,10876,
22,-12688,-10508,9672,-4000,1739,14494,
23,-13864,-11892,11284,-4016,2743,16582,
22,-14844,-12796,13236,-4016,6111,14177,
23,-17604,-13224,14480,-4000,5916,11773,
22,-13224,-13780,17540,-4000,8256,10230,
24,-14120,-12328,17276,-3984,2420,3014,
22,-15436,-10276,14184,-4016,3940,-1028,
23,-14576,-8644,15616,-4016,2908,300,
23,-10596,-7040,16144,-4000,-1421,-1302,
22,-11392,-5368,14720,-4000,156,-4904,
23,-12148,-3516,13468,-4000,-1229,-2966,
22,-9272,-2360,10644,-4000,-4065,-2436,
35,-7400,-604,11148,-4048,-392,-8287,
22,-4628,-1108,12112,-4048,2681,-11191,
23,-6488,-612,9688,-4000,-6354,-9965,
22,-4156,-1616,6712,-4000,1738,-6225,
23,-2020,-2988,9744,-4032,1226,-6044,
24,-4056,-3300,7316,-4000,-3473,-2060,
23,-7136,-4684,7508,-4000,-3426,1074,
23,-8560,-5952,7432,-4016,3132,737,
22,-7992,-7988,8088,-3984,2608,6087,
23,-7980,-9700,8728,-4016,-474,10225,
22,-12484,-9636,10408,-4032,-2795,13955,
23,-17104,-9696,9792,-4032,-1801,15713,
23,-17588,-10648,13132,-4016,1290,16466,
26,-13528,-11792,17364,-4016,408,13457,
22,-20024,-9752,13284,-4016,-1277,6162,
23,-17936,-9456,14652,-3984,5297,6776,
24,-11196,-9960,18492,-4000,3195,3494,
22,-14384,-8120,15756,-4032,-5802,256,
23,-17624,-5864,13800,-4000,-2467,1440,
22,-14168,-4856,15852,-4016,-4745,-1440,
24,-10396,-3876,16760,-4016,-1801,-12666,
22,-9628,-3812,14156,-3984,4434,-22549,
23,-9196,-3464,10456,-4016,5277,-25183,
23,-8876,-3028,7856,-4016,-930,-20695,
23,-7276,-2820,5908,-4000,-4447,-13792,
26,-5016,-2860,5856,-4000,-2490,-11753,
23,-4868,-3328,6096,-3984,-2477,-9569,
129,-7720,-10104,8764,-4032,2191,14597,
33,-16836,-10316,8464,-4000,-182,18931,
34,-13196,-12632,15256,-4048,6693,19562,
33,-17956,-12376,14064,-4000,5701,9685,
33,-16200,-10688,16140,-4016,-1912,12147,
34,-13736,-7056,17668,-4000,-381,4402,
34,-13896,-4976,15940,-4000,1155,-8134,
37,-14608,-3112,11020,-4032,-1965,-8584,
22,-11216,-1396,11572,-4016,1310,-12176,
24,-7848,-1152,10776,-4000,2613,-12172,
22,-5260,-1780,8980,-3984,1682,-15101,
27,-8024,-1640,4768,-4032,2323,-12507,
22,-5696,-3184,6004,-4016,4814,-7577,
24,-4832,-4636,7448,-4032,-1420,-2413,
22,-5948,-5856,4880,-3984,4305,-597,
24,-7936,-7396,6556,-4016,5172,2784,
22,-11344,-8460,6232,-3984,1354,7954,
23,-13100,-9228,7820,-4000,3025,14834,
23,-14848,-9696,9228,-4000,1804,17394,
23,-16296,-10032,11964,-4000,605,20062,
23,-14192,-10136,14636,-4032,363,20126,
